2025-06-15 03:12:47,812 INFO {/home/zsy/nuplan-devkit/nuplan/planning/script/builders/worker_pool_builder.py:19}  Building WorkerPool...
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=72.00566756917766, lead_s=42.87585032710842
2025-06-15 03:13:28,038 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.87585032710842, v_t:1.597198322020324, a_t:-1.5569699199855402, time:4.0, condition_type:lead_car
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=74.83565095482032, lead_s=42.87585032710842
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=45.56444982455323, lead_s=42.87585032710842
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=51.00474154761535, lead_s=42.87585032710842
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=57.20084838674305, lead_s=42.87585032710842
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=64.15689323238453, lead_s=42.87585032710842
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=71.87699897498804, lead_s=42.87585032710842
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=80.36528850500181, lead_s=42.87585032710842
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=89.62588471287408, lead_s=42.87585032710842
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=99.66291048905308, lead_s=42.87585032710842
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=110.48048872398707, lead_s=42.87585032710842
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=122.08274230812421, lead_s=42.87585032710842
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=134.47379413191283, lead_s=42.87585032710842
2025-06-15 03:13:28,038 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=147.65776708580108, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=161.63878406023724, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=176.42096794566956, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=192.00844163254624, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=208.40532801131553, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=225.61574997242565, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=227, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=227, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=227, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=227, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=227, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=227, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=227, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=227, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=227, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=227, lead_s=42.87585032710842
2025-06-15 03:13:28,039 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=227, lead_s=42.87585032710842
2025-06-15 03:13:28,447 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:156}  Negative initial velocity: s_dot_set[0]=-7.479475869525474, using absolute value
2025-06-15 03:13:31,268 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:235}  end_conditions:16
2025-06-15 03:13:31,268 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-2.0, time:0.25, condition_type:lead_car
2025-06-15 03:13:31,268 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-2.0, time:0.5, condition_type:lead_car
2025-06-15 03:13:31,268 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-2.0, time:0.75, condition_type:lead_car
2025-06-15 03:13:31,269 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-2.0, time:1.0, condition_type:lead_car
2025-06-15 03:13:31,269 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-2.0, time:1.25, condition_type:lead_car
2025-06-15 03:13:31,269 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=43.58849910272582, lead_s=42.986847711507195
2025-06-15 03:13:31,269 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-2.0, time:1.5, condition_type:lead_car
2025-06-15 03:13:31,269 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=46.190150493944444, lead_s=42.986847711507195
2025-06-15 03:13:31,269 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-2.0, time:1.75, condition_type:lead_car
2025-06-15 03:13:31,269 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=48.791801885163075, lead_s=42.986847711507195
2025-06-15 03:13:31,269 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-2.0, time:2.0, condition_type:lead_car
2025-06-15 03:13:31,269 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=51.39345327638169, lead_s=42.986847711507195
2025-06-15 03:13:31,269 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-2.0, time:2.25, condition_type:lead_car
2025-06-15 03:13:31,269 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=53.995104667600316, lead_s=42.986847711507195
2025-06-15 03:13:31,269 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-2.0, time:2.5, condition_type:lead_car
2025-06-15 03:13:31,269 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=56.59675605881895, lead_s=42.986847711507195
2025-06-15 03:13:31,269 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-2.0, time:2.75, condition_type:lead_car
2025-06-15 03:13:31,270 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=59.19840745003757, lead_s=42.986847711507195
2025-06-15 03:13:31,270 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-1.9946138747334243, time:3.0, condition_type:lead_car
2025-06-15 03:13:31,270 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=61.80005884125619, lead_s=42.986847711507195
2025-06-15 03:13:31,270 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-1.8411820382154684, time:3.25, condition_type:lead_car
2025-06-15 03:13:31,270 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=64.40171023247481, lead_s=42.986847711507195
2025-06-15 03:13:31,270 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-1.7096690354857922, time:3.5, condition_type:lead_car
2025-06-15 03:13:31,270 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=67.00336162369344, lead_s=42.986847711507195
2025-06-15 03:13:31,270 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-1.5956910997867395, time:3.75, condition_type:lead_car
2025-06-15 03:13:31,270 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=69.60501301491206, lead_s=42.986847711507195
2025-06-15 03:13:31,270 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.986847711507195, v_t:1.4956342453252007, a_t:-1.4959604060500682, time:4.0, condition_type:lead_car
2025-06-15 03:13:31,270 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=72.2066644061307, lead_s=42.986847711507195
2025-06-15 03:13:31,270 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=45.28986077994463, lead_s=42.986847711507195
2025-06-15 03:13:31,271 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=50.27849042276934, lead_s=42.986847711507195
2025-06-15 03:13:31,271 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=55.95527259173118, lead_s=42.986847711507195
2025-06-15 03:13:31,271 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=62.32274323858004, lead_s=42.986847711507195
2025-06-15 03:13:31,271 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=69.38343831506579, lead_s=42.986847711507195
2025-06-15 03:13:31,271 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=77.13989377293831, lead_s=42.986847711507195
2025-06-15 03:13:31,271 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=85.59464556394744, lead_s=42.986847711507195
2025-06-15 03:13:31,271 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=94.7502296398431, lead_s=42.986847711507195
2025-06-15 03:13:31,271 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=104.60918195237512, lead_s=42.986847711507195
2025-06-15 03:13:31,271 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=115.17403845329342, lead_s=42.986847711507195
2025-06-15 03:13:31,272 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=126.44733509434782, lead_s=42.986847711507195
2025-06-15 03:13:31,272 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=138.43160782728825, lead_s=42.986847711507195
2025-06-15 03:13:31,272 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=151.12939260386452, lead_s=42.986847711507195
2025-06-15 03:13:31,272 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=164.54322537582652, lead_s=42.986847711507195
2025-06-15 03:13:31,272 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=178.67564209492417, lead_s=42.986847711507195
2025-06-15 03:13:31,272 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=193.5291787129073, lead_s=42.986847711507195
2025-06-15 03:13:31,272 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=209.10637118152584, lead_s=42.986847711507195
2025-06-15 03:13:31,272 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=225.40975545252957, lead_s=42.986847711507195
2025-06-15 03:13:31,273 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=228, lead_s=42.986847711507195
2025-06-15 03:13:31,273 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=228, lead_s=42.986847711507195
2025-06-15 03:13:31,273 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=228, lead_s=42.986847711507195
2025-06-15 03:13:31,273 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=228, lead_s=42.986847711507195
2025-06-15 03:13:31,273 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=228, lead_s=42.986847711507195
2025-06-15 03:13:31,273 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=228, lead_s=42.986847711507195
2025-06-15 03:13:31,273 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=228, lead_s=42.986847711507195
2025-06-15 03:13:31,273 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=228, lead_s=42.986847711507195
2025-06-15 03:13:31,273 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=228, lead_s=42.986847711507195
2025-06-15 03:13:31,273 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=228, lead_s=42.986847711507195
2025-06-15 03:13:31,457 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:156}  Negative initial velocity: s_dot_set[0]=-7.048220154801744, using absolute value
2025-06-15 03:13:34,340 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:235}  end_conditions:16
2025-06-15 03:13:34,340 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-2.0, time:0.25, condition_type:lead_car
2025-06-15 03:13:34,340 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-2.0, time:0.5, condition_type:lead_car
2025-06-15 03:13:34,340 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-2.0, time:0.75, condition_type:lead_car
2025-06-15 03:13:34,340 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-2.0, time:1.0, condition_type:lead_car
2025-06-15 03:13:34,340 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-2.0, time:1.25, condition_type:lead_car
2025-06-15 03:13:34,340 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=43.244566998954376, lead_s=42.6906519729366
2025-06-15 03:13:34,340 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-2.0, time:1.5, condition_type:lead_car
2025-06-15 03:13:34,340 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=45.798482024972145, lead_s=42.6906519729366
2025-06-15 03:13:34,340 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-2.0, time:1.75, condition_type:lead_car
2025-06-15 03:13:34,340 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=48.35239705098992, lead_s=42.6906519729366
2025-06-15 03:13:34,341 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-2.0, time:2.0, condition_type:lead_car
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=50.9063120770077, lead_s=42.6906519729366
2025-06-15 03:13:34,341 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-2.0, time:2.25, condition_type:lead_car
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=53.46022710302546, lead_s=42.6906519729366
2025-06-15 03:13:34,341 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-2.0, time:2.5, condition_type:lead_car
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=56.014142129043236, lead_s=42.6906519729366
2025-06-15 03:13:34,341 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-2.0, time:2.75, condition_type:lead_car
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=58.56805715506101, lead_s=42.6906519729366
2025-06-15 03:13:34,341 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-1.87368306799407, time:3.0, condition_type:lead_car
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=61.12197218107877, lead_s=42.6906519729366
2025-06-15 03:13:34,341 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-1.7295536012252954, time:3.25, condition_type:lead_car
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=63.67588720709655, lead_s=42.6906519729366
2025-06-15 03:13:34,341 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-1.6060140582806315, time:3.5, condition_type:lead_car
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=66.22980223311433, lead_s=42.6906519729366
2025-06-15 03:13:34,341 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-1.498946454395256, time:3.75, condition_type:lead_car
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=68.78371725913212, lead_s=42.6906519729366
2025-06-15 03:13:34,341 INFO {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:239}  s_t:40.6906519729366, v_t:1.4271709508195338, a_t:-1.4052623009955525, time:4.0, condition_type:lead_car
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:258}  Path exceeds lead car position: s=71.33763228514987, lead_s=42.6906519729366
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=44.90628750730334, lead_s=42.6906519729366
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=49.78954367055612, lead_s=42.6906519729366
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=55.34188667546816, lead_s=42.6906519729366
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=61.56478273481267, lead_s=42.6906519729366
2025-06-15 03:13:34,341 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=68.45969806136289, lead_s=42.6906519729366
2025-06-15 03:13:34,342 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=76.02809886789201, lead_s=42.6906519729366
2025-06-15 03:13:34,342 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=84.2714513671733, lead_s=42.6906519729366
2025-06-15 03:13:34,342 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=93.19122177197994, lead_s=42.6906519729366
2025-06-15 03:13:34,342 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=102.78887629508516, lead_s=42.6906519729366
2025-06-15 03:13:34,342 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=113.06588114926221, lead_s=42.6906519729366
2025-06-15 03:13:34,342 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=124.02370254728427, lead_s=42.6906519729366
2025-06-15 03:13:34,342 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=135.66380670192459, lead_s=42.6906519729366
2025-06-15 03:13:34,342 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=147.9876598259564, lead_s=42.6906519729366
2025-06-15 03:13:34,342 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=160.9967281321529, lead_s=42.6906519729366
2025-06-15 03:13:34,342 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=174.69247783328728, lead_s=42.6906519729366
2025-06-15 03:13:34,342 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=189.07637514213286, lead_s=42.6906519729366
2025-06-15 03:13:34,342 WARNING {/home/zsy/nuplan-devkit/nuplan/planning/simulation/planner/project2/my_planner.py:369}  Trajectory exceeds lead car: s=204.14988627146278, lead_s=42.6906519729366
